"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1282",2020-06-09,23,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1283",2020-06-10,30,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1284",2020-06-11,37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1285",2020-06-12,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1286",2020-06-13,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1287",2020-06-14,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1288",2020-06-15,50,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1289",2020-06-16,42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1290",2020-06-17,38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1291",2020-06-18,28,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1292",2020-06-19,28,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1293",2020-06-20,50,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1294",2020-06-21,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1295",2020-06-22,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1296",2020-06-23,34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1297",2020-06-24,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1298",2020-06-25,43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1299",2020-06-26,47,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1300",2020-06-27,51,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1301",2020-06-28,61,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1302",2020-06-29,67,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1303",2020-06-30,48,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1304",2020-07-01,48,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1305",2020-07-02,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1306",2020-07-05,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1307",2020-07-06,29,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1308",2020-07-07,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1309",2020-07-08,34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1310",2020-07-09,23,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1311",2020-07-10,49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1312",2020-07-11,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1313",2020-07-12,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1314",2020-07-13,34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1315",2020-07-14,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1316",2020-07-15,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1317",2020-07-16,33,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1318",2020-07-17,29,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1319",2020-07-18,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1320",2020-07-19,41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1321",2020-07-20,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1322",2020-07-21,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1323",2020-07-22,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1324",2020-07-23,28,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1325",2020-07-24,42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1326",2020-07-25,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1327",2020-07-26,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1328",2020-07-27,49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1329",2020-07-28,58,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1330",2020-07-29,54,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1331",2020-07-30,49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1332",2020-07-31,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1333",2020-08-01,40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1334",2020-08-02,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1335",2020-08-03,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1336",2020-08-04,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1337",2020-08-05,34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1338",2020-08-06,42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1339",2020-08-07,42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1340",2020-08-08,43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1341",2020-08-09,41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1342",2020-08-10,43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1343",2020-08-11,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1344",2020-08-12,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1345",2020-08-13,35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1346",2020-08-14,41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1347",2020-08-15,43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1348",2020-08-16,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1349",2020-08-17,42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1350",2020-08-18,41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1351",2020-08-19,38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1352",2020-08-20,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1353",2020-08-21,38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1354",2020-08-22,35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1355",2020-08-23,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1356",2020-08-24,28,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1357",2020-08-25,26,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1358",2020-08-26,29,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1359",2020-08-27,21,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1360",2020-08-28,40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1361",2020-08-29,42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1362",2020-08-30,49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1363",2020-08-31,58,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1364",2020-09-01,41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1365",2020-09-02,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1366",2020-09-03,41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1367",2020-09-04,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1368",2020-09-05,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1369",2020-09-06,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1370",2020-09-07,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1371",2020-09-08,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1372",2020-09-09,50,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1373",2020-09-10,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1374",2020-09-11,51,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1375",2020-09-12,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1376",2020-09-13,47,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1377",2020-09-14,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1378",2020-09-15,38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1379",2020-09-16,49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1380",2020-09-17,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1381",2020-09-18,32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1382",2020-09-19,32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1383",2020-09-20,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1384",2020-09-21,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1385",2020-09-22,47,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1386",2020-09-23,43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1387",2020-09-24,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1388",2020-09-25,50,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1389",2020-09-26,43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1390",2020-09-27,50,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1391",2020-09-28,36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1392",2020-09-29,37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1393",2020-09-30,41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1394",2020-10-01,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1395",2020-10-02,49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1396",2020-10-03,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1397",2020-10-04,46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1398",2020-10-05,38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1399",2020-10-06,27,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1400",2020-10-07,38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1401",2020-10-08,27,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1402",2020-10-09,36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1403",2020-10-10,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1404",2020-10-11,45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1405",2020-10-12,35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1406",2020-10-13,17,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1407",2020-10-14,42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1408",2020-10-15,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1409",2020-10-16,37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1410",2020-10-17,34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1411",2020-10-18,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1412",2020-10-19,35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1413",2020-10-20,34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1414",2020-10-21,20,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1415",2020-10-22,36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1416",2020-10-23,36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1417",2020-10-24,44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1418",2020-10-25,23,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1419",2020-10-26,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1420",2020-10-27,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1421",2020-10-28,39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1422",2020-10-29,31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1423",2020-10-30,15,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1424",2020-10-31,25,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"1425",2020-03-18,48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1426",2020-03-19,47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1427",2020-03-20,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1428",2020-03-21,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1429",2020-03-22,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1430",2020-03-23,48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1431",2020-03-24,58,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1432",2020-03-25,50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1433",2020-03-27,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1434",2020-03-28,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1435",2020-03-29,50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1436",2020-03-30,49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1437",2020-03-31,45,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1438",2020-04-01,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1439",2020-04-02,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1440",2020-04-03,58,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1441",2020-04-04,67,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1442",2020-04-05,48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1443",2020-04-06,41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1444",2020-04-07,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1445",2020-04-08,36,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1446",2020-04-09,29,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1447",2020-04-10,50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1448",2020-04-11,54,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1449",2020-04-12,47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1450",2020-04-13,35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1451",2020-04-14,31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1452",2020-04-15,54,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1453",2020-04-16,47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1454",2020-04-17,64,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1455",2020-04-23,51,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1456",2020-04-24,71,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1457",2020-04-25,71,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1458",2020-04-26,47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1459",2020-04-27,67,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1460",2020-04-28,80,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1461",2020-04-29,40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1462",2020-04-30,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1463",2020-05-01,35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1464",2020-05-02,41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1465",2020-05-03,26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1466",2020-05-04,35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1467",2020-05-05,31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1468",2020-05-06,40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1469",2020-05-07,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1470",2020-05-08,42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1471",2020-05-09,45,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1472",2020-05-10,42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1473",2020-05-11,37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1474",2020-05-12,43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1475",2020-05-13,37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1476",2020-05-14,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1477",2020-05-15,40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1478",2020-05-16,61,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1479",2020-05-17,50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1480",2020-05-18,58,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1481",2020-05-19,42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1482",2020-05-20,40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1483",2020-05-21,47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1484",2020-05-22,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1485",2020-05-23,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1486",2020-05-24,64,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1487",2020-05-25,64,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1488",2020-05-26,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1489",2020-05-27,49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1490",2020-05-28,50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1491",2020-05-29,74,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1492",2020-05-30,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1493",2020-05-31,43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1494",2020-06-01,48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1495",2020-06-02,71,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1496",2020-06-03,50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1497",2020-06-04,49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1498",2020-06-05,49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1499",2020-06-06,38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1500",2020-06-07,39,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1501",2020-06-08,32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1502",2020-06-09,32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1503",2020-06-10,33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1504",2020-06-11,45,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1505",2020-06-12,43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1506",2020-06-13,39,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1507",2020-06-14,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1508",2020-06-15,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1509",2020-06-16,41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1510",2020-06-17,28,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1511",2020-06-18,20,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1512",2020-06-19,34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1513",2020-06-20,40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1514",2020-06-21,50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1515",2020-06-22,43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1516",2020-06-23,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1517",2020-06-24,42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1518",2020-06-25,51,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1519",2020-06-26,47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1520",2020-06-27,64,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1521",2020-06-28,74,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1522",2020-06-29,48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1523",2020-06-30,47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1524",2020-07-01,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1525",2020-07-02,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1526",2020-07-03,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1527",2020-07-04,48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1528",2020-07-05,41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1529",2020-07-06,31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1530",2020-07-07,36,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1531",2020-07-08,32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1532",2020-07-09,34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1533",2020-07-10,38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1534",2020-07-11,38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1535",2020-07-12,34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1536",2020-07-15,0,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1537",2020-07-17,0,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1538",2020-07-19,36,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1539",2020-07-20,38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1540",2020-07-21,35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1541",2020-07-22,30,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1542",2020-07-23,26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1543",2020-07-24,35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1544",2020-07-25,40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1545",2020-07-26,39,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1546",2020-07-28,42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1547",2020-07-29,41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1548",2020-07-30,33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1549",2020-07-31,25,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1550",2020-08-01,24,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1551",2020-08-02,32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1552",2020-08-03,21,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1553",2020-08-04,32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1554",2020-08-05,26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1555",2020-08-06,32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1556",2020-08-07,38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1557",2020-08-08,39,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1558",2020-08-09,49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1559",2020-08-10,42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1560",2020-08-11,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1561",2020-08-12,42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1562",2020-08-13,36,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1563",2020-08-14,41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1564",2020-08-15,31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1565",2020-08-16,26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1566",2020-08-17,25,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1567",2020-08-18,26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1568",2020-08-19,30,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1569",2020-08-20,28,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1570",2020-08-21,21,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1571",2020-08-22,24,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1572",2020-08-23,21,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1573",2020-08-24,29,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1574",2020-08-25,29,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1575",2020-08-26,26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1576",2020-08-27,26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1577",2020-08-28,28,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1578",2020-08-29,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1579",2020-08-30,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1580",2020-08-31,46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1581",2020-09-01,35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1582",2020-09-02,25,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1583",2020-09-03,21,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1584",2020-09-10,29,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1585",2020-09-11,30,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1586",2020-09-17,40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1587",2020-09-18,31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1588",2020-09-19,34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1589",2020-09-20,30,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1590",2020-09-21,37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1591",2020-09-22,36,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1592",2020-09-23,34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1593",2020-09-24,38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1594",2020-09-25,44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1595",2020-09-26,41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"1596",2020-09-27,36,"Beaufort","Ozone","Carteret",34.8848,-76.6203
