"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"916",2020-10-03,31,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"917",2020-10-04,36,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"918",2020-10-05,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"919",2020-10-06,52,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"920",2020-10-07,56,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"921",2020-10-08,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"922",2020-10-09,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"923",2020-10-10,14,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"924",2020-10-11,8,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"925",2020-10-12,13,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"926",2020-10-13,11,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"927",2020-10-14,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"928",2020-10-15,41,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"929",2020-10-16,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"930",2020-10-17,13,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"931",2020-10-18,24,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"932",2020-10-19,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"933",2020-10-20,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"934",2020-10-21,8,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"935",2020-10-22,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"936",2020-10-23,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"937",2020-10-24,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"938",2020-10-25,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"939",2020-10-26,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"940",2020-10-27,3,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"941",2020-10-28,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"942",2020-10-29,40,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"943",2020-10-30,21,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"944",2020-10-31,47,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"945",2020-11-01,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"946",2020-11-02,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"947",2020-11-03,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"948",2020-11-04,28,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"949",2020-11-05,21,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"950",2020-11-06,14,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"951",2020-11-07,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"952",2020-11-08,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"953",2020-11-09,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"954",2020-11-10,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"955",2020-11-11,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"956",2020-11-12,44,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"957",2020-11-13,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"958",2020-11-14,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"959",2020-11-15,9,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"960",2020-11-16,18,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"961",2020-11-17,48,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"962",2020-11-18,61,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"963",2020-11-19,58,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"964",2020-11-20,37,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"965",2020-11-21,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"966",2020-11-22,32,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"967",2020-11-23,35,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"968",2020-11-24,14,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"969",2020-11-25,26,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"970",2020-11-26,18,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"971",2020-11-27,7,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"972",2020-11-28,19,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"973",2020-11-29,38,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"974",2020-11-30,47,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"975",2020-12-01,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"976",2020-12-02,23,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"977",2020-12-03,24,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"978",2020-12-04,10,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"979",2020-12-05,7,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"980",2020-12-06,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"981",2020-12-07,53,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"982",2020-12-08,56,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"983",2020-12-09,17,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"984",2020-12-10,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"985",2020-12-11,36,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"986",2020-12-12,43,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"987",2020-12-13,63,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"988",2020-12-14,46,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"989",2020-12-15,13,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"990",2020-12-16,9,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"991",2020-12-17,6,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"992",2020-12-18,25,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"993",2020-12-19,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"994",2020-12-20,41,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"995",2020-12-21,6,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"996",2020-12-22,5,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"997",2020-12-23,33,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"998",2020-12-24,11,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"999",2020-12-25,34,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"1000",2020-12-26,54,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"1001",2020-12-27,60,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"1002",2020-12-28,20,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"1003",2020-12-29,15,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"1004",2020-12-30,29,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"1005",2020-12-31,30,"Hickory Water Tower","PM2.5","Catawba",35.728889,-81.365556
"1006",2020-01-02,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1007",2020-01-08,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1008",2020-01-14,13,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1009",2020-01-20,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1010",2020-01-26,60,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1011",2020-02-01,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1012",2020-02-07,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1013",2020-02-13,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1014",2020-02-19,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1015",2020-02-25,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1016",2020-03-03,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1017",2020-03-09,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1018",2020-03-15,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1019",2020-03-21,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1020",2020-03-28,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1021",2020-04-02,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1022",2020-04-08,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1023",2020-04-14,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1024",2020-04-26,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1025",2020-05-02,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1026",2020-05-08,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1027",2020-05-14,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1028",2020-05-26,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1029",2020-06-01,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1030",2020-06-07,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1031",2020-06-13,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1032",2020-06-19,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1033",2020-06-25,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1034",2020-07-01,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1035",2020-07-07,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1036",2020-07-13,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1037",2020-07-19,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1038",2020-07-25,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1039",2020-07-31,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1040",2020-08-06,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1041",2020-08-12,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1042",2020-08-18,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1043",2020-08-24,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1044",2020-08-30,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1045",2020-09-05,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1046",2020-09-11,17,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1047",2020-09-26,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1048",2020-09-29,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1049",2020-10-05,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1050",2020-10-14,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1051",2020-10-17,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1052",2020-10-23,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1053",2020-10-29,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1054",2020-11-04,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1055",2020-11-10,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1056",2020-11-16,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1057",2020-11-22,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1058",2020-11-28,0,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1059",2020-12-04,13,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1060",2020-12-10,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1061",2020-12-16,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1062",2020-12-22,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1063",2020-12-28,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1064",2020-02-01,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1065",2020-02-07,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1066",2020-02-16,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1067",2020-02-25,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1068",2020-03-09,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1069",2020-03-15,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1070",2020-03-21,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1071",2020-03-28,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1072",2020-04-02,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1073",2020-04-08,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1074",2020-04-14,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1075",2020-04-26,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1076",2020-05-02,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1077",2020-05-08,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1078",2020-05-14,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1079",2020-05-26,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1080",2020-06-01,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1081",2020-06-07,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1082",2020-06-19,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1083",2020-06-25,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1084",2020-07-07,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1085",2020-07-13,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1086",2020-07-19,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1087",2020-07-25,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1088",2020-07-31,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1089",2020-08-06,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1090",2020-08-12,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1091",2020-08-18,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1092",2020-08-24,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1093",2020-08-30,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1094",2020-09-05,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1095",2020-09-11,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1096",2020-09-26,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1097",2020-09-29,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1098",2020-10-05,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1099",2020-10-16,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1100",2020-10-23,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1101",2020-10-29,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1102",2020-11-04,1,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1103",2020-11-10,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1104",2020-11-16,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1105",2020-11-28,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1106",2020-12-04,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1107",2020-12-10,16,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1108",2020-12-16,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1109",2020-12-22,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1110",2020-12-28,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1111",2020-01-01,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1112",2020-01-02,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1113",2020-01-03,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1114",2020-01-04,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1115",2020-01-05,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1116",2020-01-06,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1117",2020-01-07,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1118",2020-01-08,49,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1119",2020-01-09,56,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1120",2020-01-10,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1121",2020-01-11,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1122",2020-01-12,9,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1123",2020-01-13,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1124",2020-01-14,16,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1125",2020-01-15,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1126",2020-01-16,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1127",2020-01-17,59,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1128",2020-01-18,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1129",2020-01-19,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1130",2020-01-20,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1131",2020-01-21,44,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1132",2020-01-22,57,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1133",2020-01-23,13,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1134",2020-01-24,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1135",2020-01-25,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1136",2020-01-26,65,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1137",2020-01-27,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1138",2020-01-28,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1139",2020-01-29,5,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1140",2020-01-30,14,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1141",2020-01-31,16,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1142",2020-02-01,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1143",2020-02-02,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1144",2020-02-03,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1145",2020-02-04,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1146",2020-02-05,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1147",2020-02-06,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1148",2020-02-07,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1149",2020-02-08,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1150",2020-02-09,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1151",2020-02-10,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1152",2020-02-11,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1153",2020-02-12,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1154",2020-02-13,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1155",2020-02-14,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1156",2020-02-15,37,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1157",2020-02-16,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1158",2020-02-17,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1159",2020-02-18,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1160",2020-02-19,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1161",2020-02-20,50,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1162",2020-02-21,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1163",2020-02-22,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1164",2020-02-23,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1165",2020-02-24,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1166",2020-02-25,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1167",2020-02-26,14,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1168",2020-02-27,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1169",2020-02-28,37,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1170",2020-03-01,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1171",2020-03-02,4,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1172",2020-03-03,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1173",2020-03-04,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1174",2020-03-05,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1175",2020-03-06,44,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1176",2020-03-07,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1177",2020-03-08,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1178",2020-03-09,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1179",2020-03-10,72,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1180",2020-03-11,62,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1181",2020-03-12,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1182",2020-03-17,53,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1183",2020-03-18,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1184",2020-03-19,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1185",2020-03-20,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1186",2020-03-21,11,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1187",2020-03-22,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1188",2020-03-23,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1189",2020-03-24,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1190",2020-03-25,16,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1191",2020-03-26,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1192",2020-03-27,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1193",2020-03-28,57,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1194",2020-03-29,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1195",2020-03-30,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1196",2020-03-31,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1197",2020-04-01,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1198",2020-04-02,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1199",2020-04-03,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1200",2020-04-04,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1201",2020-04-05,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1202",2020-04-06,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1203",2020-04-07,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1204",2020-04-08,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1205",2020-04-09,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1206",2020-04-10,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1207",2020-04-11,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1208",2020-04-12,50,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1209",2020-04-13,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1210",2020-04-14,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1211",2020-04-15,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1212",2020-04-16,8,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1213",2020-04-17,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1214",2020-04-18,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1215",2020-04-19,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1216",2020-04-20,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1217",2020-04-21,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1218",2020-04-22,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1219",2020-04-23,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1220",2020-04-24,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1221",2020-04-25,17,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1222",2020-04-26,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1223",2020-04-27,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1224",2020-04-28,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1225",2020-04-29,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1226",2020-04-30,44,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1227",2020-05-01,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1228",2020-05-02,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1229",2020-05-03,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1230",2020-05-04,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1231",2020-05-05,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1232",2020-05-06,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1233",2020-05-07,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
"1234",2020-05-08,36,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
